budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10739,en,8.945081,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Perdido Prod."", ""id"": 291}, {""name"": ""Canal+"", ""id"": 5358}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2003-08-27,0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,149
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",127560,en,13.916583,"[{""name"": ""Archer Street Productions"", ""id"": 1471}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Pictures in Paradise"", ""id"": 3207}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Latitude Media"", ""id"": 15577}, {""name"": ""Thai Occidental Productions"", ""id"": 15578}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-12-26,22309223,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,273
15238800,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",37903,de,17.94739,"[{""name"": ""Les Films du Losange"", ""id"": 223}, {""name"": ""Wega Film"", ""id"": 224}, {""name"": ""Lucky Red"", ""id"": 779}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}]","[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2009-05-21,0,144.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",7.2,255
0,"[{""id"": 27, ""name"": ""Horror""}]",396152,en,2.525569,[],[],2016-05-03,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,11
2700000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",10017,en,10.47644,"[{""name"": ""New Century Entertainment Corporation"", ""id"": 10165}, {""name"": ""Alliance Entertainment"", ""id"": 10166}, {""name"": ""Turbo Productions"", ""id"": 59346}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1986-11-21,3500000,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,108
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",11468,en,10.991280999999999,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Darkwoods Productions"", ""id"": 3982}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-01,676698,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.0,104
18000000,"[{""id"": 10402, ""name"": ""Music""}]",193613,en,7.871686,"[{""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Picturehouse Entertainment"", ""id"": 11486}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-25,7972967,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,83
18000000,"[{""id"": 18, ""name"": ""Drama""}]",17436,en,6.333869,"[{""name"": ""Senator Entertainment Co"", ""id"": 3319}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-11-05,382174,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.4,60
18000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",43434,en,1.138383,"[{""name"": ""Egoli Tossell Film AG"", ""id"": 2254}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""Films en Stock"", ""id"": 11394}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2010-05-19,871279,338.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",6.7,50
18000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",31166,en,8.266124000000001,"[{""name"": ""Central-Europa Film"", ""id"": 2195}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TF1 International"", ""id"": 7799}, {""name"": ""Morena Films"", ""id"": 10031}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""LeBrocquy Fraser Productions"", ""id"": 21605}, {""name"": ""Better Wide"", ""id"": 21606}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2009-05-14,0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.6,20
0,"[{""id"": 37, ""name"": ""Western""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",69848,en,0.910529,"[{""name"": ""Filmax"", ""id"": 3631}, {""name"": ""Silver Lion Films"", ""id"": 11601}, {""name"": ""Televisa S.A. de C.V."", ""id"": 55465}, {""name"": ""Arco Films S.L"", ""id"": 55776}, {""name"": ""Hool/Macdonald Productions"", ""id"": 55777}, {""name"": ""Producciones San Patricia"", ""id"": 55778}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",1999-08-02,0,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",9.3,2
3500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",8408,en,18.025206,"[{""name"": ""Dead Films"", ""id"": 2482}, {""name"": ""Laurel Entertainment"", ""id"": 2483}, {""name"": ""Toei"", ""id"": 5822}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1985-07-19,34000000,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,270
18000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",332411,en,10.144222000000001,"[{""name"": ""Patriot Pictures"", ""id"": 2373}, {""name"": ""Vallelonga Productions"", ""id"": 3084}, {""name"": ""Vengeance is Mine Productions"", ""id"": 73316}, {""name"": ""Hannibal Classics"", ""id"": 76777}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-14,0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.5,179
18000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}]",9389,fr,9.244181,"[{""name"": ""Onyx Films"", ""id"": 2203}, {""name"": ""Backup Films"", ""id"": 5381}, {""name"": ""France2 Cin\u00e9ma"", ""id"": 7089}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}]",2006-03-16,1831348,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.7,77
17900000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",9626,en,12.752463,"[{""name"": ""Famous Films (II)"", ""id"": 3418}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-04-09,6948633,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.0,206
14000000,"[{""id"": 53, ""name"": ""Thriller""}]",75638,en,22.748174,"[{""name"": ""First Generation Films"", ""id"": 4908}, {""name"": ""Antena 3 Films"", ""id"": 6538}, {""name"": ""Televisi\u00f3 de Catalunya TV3"", ""id"": 6778}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Nostromo Pictures"", ""id"": 11068}, {""name"": ""Generalitat de Catalunya - Institut Catal\u00e0 de les Ind\u00fastries Culturals (ICIC)"", ""id"": 16055}, {""name"": ""Cindy Cowan Entertainment"", ""id"": 22862}, {""name"": ""La Sexta"", ""id"": 22863}, {""name"": ""Attitude Pin\u00edculas y Films A.I.E."", ""id"": 58260}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-02,13551174,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,376
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",8363,en,33.436091999999995,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-08-17,121463226,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.0,2100
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",15670,en,3.107371,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Tyler Perry Company, The"", ""id"": 3096}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-02-16,90508336,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,52
18000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",290555,en,7.922639,"[{""name"": ""Copperheart Entertainment"", ""id"": 5106}, {""name"": ""Entertainment One"", ""id"": 8147}, {""name"": ""Dark Hero Studios"", ""id"": 49925}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2014-08-28,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,82
23000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8328,en,28.973074,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Offspring Entertainment"", ""id"": 2378}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-02-14,150816700,98.0,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,640
15000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10982,en,23.980329,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Kanbar Entertainment"", ""id"": 7580}, {""name"": ""Blue Yonder Films"", ""id"": 49126}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-16,51053787,80.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,479
17500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",205,en,28.605420000000002,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""United Artists"", ""id"": 60}, {""name"": ""Industrial Development Corporation of South Africa"", ""id"": 564}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Miracle Pictures"", ""id"": 2760}, {""name"": ""Sixth Sense Productions"", ""id"": 7495}, {""name"": ""Mikado Film"", ""id"": 11912}, {""name"": ""Inside Track Films"", ""id"": 19834}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",2004-09-11,38000000,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",7.5,793
24000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1620,en,42.669304,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anka Film"", ""id"": 867}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Daybreak Productions"", ""id"": 11746}, {""name"": ""Prime Universe Productions"", ""id"": 11747}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-11-21,99965753,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""sr"", ""name"": ""Srpski""}]",5.9,966
17500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",175541,en,7.180403,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Malvern Pictures"", ""id"": 85720}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-11-27,7018189,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,16
18000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",241254,en,21.638673,"[{""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Oasis Films"", ""id"": 33831}, {""name"": ""Aperture Entertainment"", ""id"": 33832}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-22,266586800,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.6,218
0,"[{""id"": 53, ""name"": ""Thriller""}]",31932,en,2.64486,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-01,0,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,18
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1933,en,25.881355,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Las Producciones del Escorpion"", ""id"": 778}, {""name"": ""Lucky Red"", ""id"": 779}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2001-08-02,0,101.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,1660
18500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",679,en,67.66094,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""SLM Production Group"", ""id"": 396}, {""name"": ""Brandywine Productions"", ""id"": 19747}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-07-18,183316455,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.7,3220
17000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",11113,en,20.786616,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1964-10-21,72070731,170.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,352
17000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",3597,en,27.654472,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Summer Knowledge LLC"", ""id"": 1464}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-10-17,125586134,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.6,687
17000000,"[{""id"": 35, ""name"": ""Comedy""}]",193893,en,70.66892299999999,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WideAwake"", ""id"": 28787}, {""name"": ""Genre Films"", ""id"": 28788}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-13,136621271,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,1219
16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9675,en,23.425431,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Sideways Productions Inc."", ""id"": 12157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-10-22,109502303,126.0,"[{""iso_639_1"": ""hy"", ""name"": """"}, {""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,478
17500000,"[{""id"": 35, ""name"": ""Comedy""}]",9988,en,14.304444,"[{""name"": ""Broken Lizard Industries"", ""id"": 2773}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-25,19179969,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",5.8,172
300000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",948,en,30.301307,"[{""name"": ""Compass International Pictures"", ""id"": 14323}, {""name"": ""Falcon International Productions"", ""id"": 22814}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1978-10-25,70000000,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,1035
17000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",21765,en,3.5603300000000004,"[{""name"": ""Jim Henson Pictures"", ""id"": 6255}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-10-10,0,87.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",4.7,30
17000000,"[{""id"": 35, ""name"": ""Comedy""}]",146304,en,7.210095,"[{""name"": ""Universal"", ""id"": 6292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-11-15,71625195,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,110
17000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",7516,en,23.491962,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-09,57103895,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,534
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}]",41439,en,36.133536,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Serendipity Productions"", ""id"": 6680}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-21,136150434,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,730
17000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2752,en,14.18136,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2002-03-01,0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.2,297
